previous,current,gap_minutes,previous_date,current_date,previous_year,current_year,previous_month,current_month,previous_weekday,current_weekday,previous_minute,current_minute,previous_open,previous_high,previous_low,previous_close,current_open,current_high,current_low,current_close,family_id,previous_clock,current_clock,anchor_previous_clock,anchor_current_clock,previous_clock_shift_minutes,current_clock_shift_minutes
2025-05-01 20:57:00,2025-05-01 22:01:00,64.0,2025-05-01,2025-05-01,2025,2025,5,5,Thursday,Thursday,1257,1321,3237.478,3238.745,3237.227,3238.216,3240.879,3241.283,3240.619,3240.889,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-05 20:57:00,2025-05-05 22:01:00,64.0,2025-05-05,2025-05-05,2025,2025,5,5,Monday,Monday,1257,1321,3334.523,3334.53,3333.663,3333.919,3336.247,3337.028,3336.126,3336.834,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-07 20:57:00,2025-05-07 22:01:00,64.0,2025-05-07,2025-05-07,2025,2025,5,5,Wednesday,Wednesday,1257,1321,3364.062,3364.657,3363.907,3364.21,3366.954,3368.547,3366.954,3368.339,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-08 20:57:00,2025-05-08 22:01:00,64.0,2025-05-08,2025-05-08,2025,2025,5,5,Thursday,Thursday,1257,1321,3306.777,3307.127,3306.269,3306.319,3308.508,3308.508,3306.525,3306.738,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-12 20:57:00,2025-05-12 22:01:00,64.0,2025-05-12,2025-05-12,2025,2025,5,5,Monday,Monday,1257,1321,3234.436,3234.768,3234.271,3234.271,3239.778,3239.973,3239.489,3239.489,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-13 20:57:00,2025-05-13 22:01:00,64.0,2025-05-13,2025-05-13,2025,2025,5,5,Tuesday,Tuesday,1257,1321,3250.8,3250.992,3249.787,3249.942,3252.408,3252.408,3249.751,3250.978,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-14 20:57:00,2025-05-14 22:02:00,65.0,2025-05-14,2025-05-14,2025,2025,5,5,Wednesday,Wednesday,1257,1322,3177.688,3178.571,3177.604,3178.241,3179.701,3180.028,3179.619,3179.811,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-05-15 20:57:00,2025-05-15 22:01:00,64.0,2025-05-15,2025-05-15,2025,2025,5,5,Thursday,Thursday,1257,1321,3240.27,3240.704,3240.178,3240.471,3239.605,3239.605,3236.929,3237.763,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-19 20:57:00,2025-05-19 22:01:00,64.0,2025-05-19,2025-05-19,2025,2025,5,5,Monday,Monday,1257,1321,3229.924,3230.64,3229.924,3230.334,3229.311,3229.311,3227.41,3227.922,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-20 20:57:00,2025-05-20 22:01:00,64.0,2025-05-20,2025-05-20,2025,2025,5,5,Tuesday,Tuesday,1257,1321,3290.109,3290.178,3289.765,3289.937,3291.7,3291.748,3290.809,3290.877,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-21 20:57:00,2025-05-21 22:01:00,64.0,2025-05-21,2025-05-21,2025,2025,5,5,Wednesday,Wednesday,1257,1321,3315.592,3315.942,3315.532,3315.567,3319.029,3319.029,3317.275,3317.468,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-22 20:57:00,2025-05-22 22:01:00,64.0,2025-05-22,2025-05-22,2025,2025,5,5,Thursday,Thursday,1257,1321,3294.573,3294.777,3294.392,3294.61,3295.987,3296.489,3295.381,3296.255,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-27 20:57:00,2025-05-27 22:01:00,64.0,2025-05-27,2025-05-27,2025,2025,5,5,Tuesday,Tuesday,1257,1321,3300.32,3300.344,3299.935,3300.192,3301.447,3303.443,3301.411,3301.999,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-28 20:57:00,2025-05-28 22:01:00,64.0,2025-05-28,2025-05-28,2025,2025,5,5,Wednesday,Wednesday,1257,1321,3286.31,3287.136,3286.31,3286.656,3286.879,3289.496,3286.648,3289.496,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-05-29 20:57:00,2025-05-29 22:01:00,64.0,2025-05-29,2025-05-29,2025,2025,5,5,Thursday,Thursday,1257,1321,3317.94,3317.94,3317.388,3317.534,3320.033,3321.098,3319.566,3319.566,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-06-02 20:57:00,2025-06-02 22:01:00,64.0,2025-06-02,2025-06-02,2025,2025,6,6,Monday,Monday,1257,1321,3382.072,3382.129,3381.505,3381.794,3383.838,3384.682,3383.555,3384.502,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-06-03 20:57:00,2025-06-03 22:01:00,64.0,2025-06-03,2025-06-03,2025,2025,6,6,Tuesday,Tuesday,1257,1321,3353.596,3353.678,3353.288,3353.345,3355.807,3355.807,3354.837,3355.502,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-06-04 20:57:00,2025-06-04 22:01:00,64.0,2025-06-04,2025-06-04,2025,2025,6,6,Wednesday,Wednesday,1257,1321,3373.514,3374.002,3373.463,3373.808,3373.576,3373.745,3373.28,3373.606,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-06-05 20:57:00,2025-06-05 22:01:00,64.0,2025-06-05,2025-06-05,2025,2025,6,6,Thursday,Thursday,1257,1321,3352.91,3353.325,3352.41,3352.752,3354.17,3355.05,3353.168,3354.877,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2025-06-09 20:57:00,2025-06-09 22:02:00,65.0,2025-06-09,2025-06-09,2025,2025,6,6,Monday,Monday,1257,1322,3325.33,3325.685,3325.011,3325.683,3325.892,3325.892,3321.975,3322.153,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-06-10 20:57:00,2025-06-10 22:02:00,65.0,2025-06-10,2025-06-10,2025,2025,6,6,Tuesday,Tuesday,1257,1322,3322.598,3322.811,3322.355,3322.514,3321.278,3322.432,3321.258,3321.984,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-06-11 20:57:00,2025-06-11 22:02:00,65.0,2025-06-11,2025-06-11,2025,2025,6,6,Wednesday,Wednesday,1257,1322,3354.794,3355.672,3354.477,3355.508,3359.272,3359.476,3357.647,3357.703,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-06-12 20:57:00,2025-06-12 22:02:00,65.0,2025-06-12,2025-06-12,2025,2025,6,6,Thursday,Thursday,1257,1322,3386.605,3386.759,3385.813,3385.813,3385.856,3385.961,3384.497,3384.83,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-06-16 20:57:00,2025-06-16 22:02:00,65.0,2025-06-16,2025-06-16,2025,2025,6,6,Monday,Monday,1257,1322,3384.667,3385.646,3384.667,3384.922,3386.69,3387.392,3386.442,3387.345,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-06-17 20:57:00,2025-06-17 22:02:00,65.0,2025-06-17,2025-06-17,2025,2025,6,6,Tuesday,Tuesday,1257,1322,3389.056,3389.514,3388.476,3388.822,3392.82,3393.469,3392.275,3393.463,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-06-18 20:57:00,2025-06-18 22:02:00,65.0,2025-06-18,2025-06-18,2025,2025,6,6,Wednesday,Wednesday,1257,1322,3369.059,3369.118,3368.217,3368.518,3373.198,3374.196,3371.814,3371.814,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-06-23 20:57:00,2025-06-23 22:02:00,65.0,2025-06-23,2025-06-23,2025,2025,6,6,Monday,Monday,1257,1322,3368.861,3368.995,3368.122,3368.358,3365.986,3365.986,3361.93,3362.396,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-06-24 20:57:00,2025-06-24 22:02:00,65.0,2025-06-24,2025-06-24,2025,2025,6,6,Tuesday,Tuesday,1257,1322,3323.546,3323.652,3323.046,3323.086,3324.444,3324.444,3323.503,3323.753,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-06-25 20:57:00,2025-06-25 22:02:00,65.0,2025-06-25,2025-06-25,2025,2025,6,6,Wednesday,Wednesday,1257,1322,3332.455,3332.484,3332.066,3332.385,3335.125,3335.216,3334.634,3334.937,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-06-26 20:57:00,2025-06-26 22:02:00,65.0,2025-06-26,2025-06-26,2025,2025,6,6,Thursday,Thursday,1257,1322,3327.861,3328.401,3327.861,3328.219,3325.601,3325.842,3324.131,3324.385,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-06-30 20:57:00,2025-06-30 22:02:00,65.0,2025-06-30,2025-06-30,2025,2025,6,6,Monday,Monday,1257,1322,3303.067,3303.423,3303.01,3303.195,3302.878,3303.223,3302.782,3302.94,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-01 20:57:00,2025-07-01 22:02:00,65.0,2025-07-01,2025-07-01,2025,2025,7,7,Tuesday,Tuesday,1257,1322,3338.946,3339.072,3338.916,3338.959,3337.692,3338.36,3337.584,3338.333,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-02 20:57:00,2025-07-02 22:02:00,65.0,2025-07-02,2025-07-02,2025,2025,7,7,Wednesday,Wednesday,1257,1322,3357.244,3357.541,3357.088,3357.315,3358.427,3359.121,3358.424,3358.886,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-03 20:57:00,2025-07-03 22:02:00,65.0,2025-07-03,2025-07-03,2025,2025,7,7,Thursday,Thursday,1257,1322,3325.51,3326.687,3325.469,3326.687,3326.167,3326.227,3324.782,3324.823,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-07 20:57:00,2025-07-07 22:02:00,65.0,2025-07-07,2025-07-07,2025,2025,7,7,Monday,Monday,1257,1322,3337.112,3337.215,3336.468,3336.468,3340.98,3341.248,3340.196,3340.263,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-08 20:57:00,2025-07-08 22:02:00,65.0,2025-07-08,2025-07-08,2025,2025,7,7,Tuesday,Tuesday,1257,1322,3301.813,3301.914,3301.248,3301.488,3303.13,3303.388,3302.901,3303.295,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-09 20:57:00,2025-07-09 22:02:00,65.0,2025-07-09,2025-07-09,2025,2025,7,7,Wednesday,Wednesday,1257,1322,3314.023,3314.13,3313.595,3313.846,3315.255,3315.81,3314.721,3315.106,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-10 20:57:00,2025-07-10 22:02:00,65.0,2025-07-10,2025-07-10,2025,2025,7,7,Thursday,Thursday,1257,1322,3324.242,3324.54,3324.231,3324.489,3325.207,3326.002,3325.146,3325.89,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-14 20:57:00,2025-07-14 22:02:00,65.0,2025-07-14,2025-07-14,2025,2025,7,7,Monday,Monday,1257,1322,3342.692,3342.865,3342.376,3342.572,3343.583,3343.779,3343.427,3343.59,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-15 20:57:00,2025-07-15 22:02:00,65.0,2025-07-15,2025-07-15,2025,2025,7,7,Tuesday,Tuesday,1257,1322,3325.45,3325.499,3325.06,3325.267,3325.035,3325.708,3325.008,3325.708,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-16 20:57:00,2025-07-16 22:02:00,65.0,2025-07-16,2025-07-16,2025,2025,7,7,Wednesday,Wednesday,1257,1322,3347.122,3347.588,3346.946,3347.547,3350.161,3351.071,3350.161,3351.038,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-17 20:57:00,2025-07-17 22:02:00,65.0,2025-07-17,2025-07-17,2025,2025,7,7,Thursday,Thursday,1257,1322,3338.543,3338.733,3338.519,3338.733,3340.927,3341.049,3339.495,3339.825,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-21 20:57:00,2025-07-21 22:02:00,65.0,2025-07-21,2025-07-21,2025,2025,7,7,Monday,Monday,1257,1322,3397.399,3397.606,3397.272,3397.578,3399.028,3399.043,3398.12,3398.122,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-22 20:57:00,2025-07-22 22:02:00,65.0,2025-07-22,2025-07-22,2025,2025,7,7,Tuesday,Tuesday,1257,1322,3430.78,3431.421,3430.78,3431.203,3430.826,3431.025,3430.638,3430.931,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-23 20:57:00,2025-07-23 22:02:00,65.0,2025-07-23,2025-07-23,2025,2025,7,7,Wednesday,Wednesday,1257,1322,3388.038,3388.197,3386.121,3386.882,3391.108,3391.216,3390.575,3390.575,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-24 20:57:00,2025-07-24 22:02:00,65.0,2025-07-24,2025-07-24,2025,2025,7,7,Thursday,Thursday,1257,1322,3368.453,3368.651,3368.082,3368.152,3368.512,3368.925,3368.447,3368.734,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-28 20:57:00,2025-07-28 22:02:00,65.0,2025-07-28,2025-07-28,2025,2025,7,7,Monday,Monday,1257,1322,3314.71,3315.012,3314.71,3314.878,3313.217,3313.621,3312.917,3313.423,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-29 20:57:00,2025-07-29 22:02:00,65.0,2025-07-29,2025-07-29,2025,2025,7,7,Tuesday,Tuesday,1257,1322,3326.05,3326.474,3326.05,3326.474,3327.751,3328.095,3327.457,3327.943,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-30 20:57:00,2025-07-30 22:02:00,65.0,2025-07-30,2025-07-30,2025,2025,7,7,Wednesday,Wednesday,1257,1322,3275.367,3275.8,3275.044,3275.266,3274.201,3276.598,3274.201,3276.529,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-07-31 20:57:00,2025-07-31 22:02:00,65.0,2025-07-31,2025-07-31,2025,2025,7,7,Thursday,Thursday,1257,1322,3289.854,3290.735,3289.853,3290.735,3289.873,3291.016,3289.583,3290.885,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-04 20:57:00,2025-08-04 22:02:00,65.0,2025-08-04,2025-08-04,2025,2025,8,8,Monday,Monday,1257,1322,3373.631,3373.878,3373.615,3373.878,3375.404,3375.896,3374.525,3375.63,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-05 20:57:00,2025-08-05 22:02:00,65.0,2025-08-05,2025-08-05,2025,2025,8,8,Tuesday,Tuesday,1257,1322,3380.387,3380.941,3380.387,3380.799,3381.515,3381.515,3381.047,3381.319,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-06 20:57:00,2025-08-06 22:02:00,65.0,2025-08-06,2025-08-06,2025,2025,8,8,Wednesday,Wednesday,1257,1322,3368.63,3369.17,3368.512,3369.079,3371.635,3371.876,3371.529,3371.695,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-07 20:57:00,2025-08-07 22:02:00,65.0,2025-08-07,2025-08-07,2025,2025,8,8,Thursday,Thursday,1257,1322,3395.602,3396.63,3395.501,3396.399,3401.918,3402.368,3395.876,3399.089,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-11 20:57:00,2025-08-11 22:02:00,65.0,2025-08-11,2025-08-11,2025,2025,8,8,Monday,Monday,1257,1322,3343.108,3343.164,3342.861,3342.963,3343.475,3343.845,3343.213,3343.586,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-12 20:57:00,2025-08-12 22:02:00,65.0,2025-08-12,2025-08-12,2025,2025,8,8,Tuesday,Tuesday,1257,1322,3347.785,3348.057,3347.669,3348.056,3350.832,3351.558,3350.287,3350.493,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-13 20:57:00,2025-08-13 22:02:00,65.0,2025-08-13,2025-08-13,2025,2025,8,8,Wednesday,Wednesday,1257,1322,3355.918,3355.952,3355.61,3355.915,3358.408,3358.408,3357.085,3357.382,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-14 20:57:00,2025-08-14 22:02:00,65.0,2025-08-14,2025-08-14,2025,2025,8,8,Thursday,Thursday,1257,1322,3335.525,3335.61,3335.188,3335.312,3337.796,3337.796,3336.653,3337.104,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-18 20:57:00,2025-08-18 22:02:00,65.0,2025-08-18,2025-08-18,2025,2025,8,8,Monday,Monday,1257,1322,3332.996,3333.093,3332.668,3332.676,3333.777,3333.777,3333.507,3333.528,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-19 20:57:00,2025-08-19 22:02:00,65.0,2025-08-19,2025-08-19,2025,2025,8,8,Tuesday,Tuesday,1257,1322,3315.766,3315.855,3315.139,3315.311,3316.796,3316.809,3316.004,3316.078,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-20 20:57:00,2025-08-20 22:02:00,65.0,2025-08-20,2025-08-20,2025,2025,8,8,Wednesday,Wednesday,1257,1322,3348.438,3348.569,3348.071,3348.453,3350.438,3350.438,3349.631,3349.704,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-21 20:57:00,2025-08-21 22:02:00,65.0,2025-08-21,2025-08-21,2025,2025,8,8,Thursday,Thursday,1257,1322,3338.145,3338.676,3338.145,3338.676,3338.375,3338.927,3338.232,3338.524,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-25 20:57:00,2025-08-25 22:02:00,65.0,2025-08-25,2025-08-25,2025,2025,8,8,Monday,Monday,1257,1322,3365.768,3365.909,3365.501,3365.501,3365.597,3365.981,3365.569,3365.966,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-26 20:57:00,2025-08-26 22:02:00,65.0,2025-08-26,2025-08-26,2025,2025,8,8,Tuesday,Tuesday,1257,1322,3393.104,3393.583,3392.85,3393.583,3392.136,3392.241,3391.083,3391.44,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-27 20:57:00,2025-08-27 22:02:00,65.0,2025-08-27,2025-08-27,2025,2025,8,8,Wednesday,Wednesday,1257,1322,3397.948,3397.948,3397.062,3397.256,3398.497,3398.526,3397.462,3398.244,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-08-28 20:57:00,2025-08-28 22:02:00,65.0,2025-08-28,2025-08-28,2025,2025,8,8,Thursday,Thursday,1257,1322,3417.045,3417.149,3416.85,3417.012,3417.816,3418.467,3416.591,3417.265,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-02 20:57:00,2025-09-02 22:02:00,65.0,2025-09-02,2025-09-02,2025,2025,9,9,Tuesday,Tuesday,1257,1322,3534.864,3534.864,3533.543,3533.885,3531.828,3532.385,3531.791,3532.151,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-03 20:57:00,2025-09-03 22:02:00,65.0,2025-09-03,2025-09-03,2025,2025,9,9,Wednesday,Wednesday,1257,1322,3559.867,3559.903,3559.352,3559.616,3560.701,3561.251,3560.476,3560.964,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-04 20:57:00,2025-09-04 22:02:00,65.0,2025-09-04,2025-09-04,2025,2025,9,9,Thursday,Thursday,1257,1322,3545.199,3545.741,3544.964,3545.68,3544.605,3545.948,3544.605,3545.378,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-08 20:57:00,2025-09-08 22:02:00,65.0,2025-09-08,2025-09-08,2025,2025,9,9,Monday,Monday,1257,1322,3635.777,3635.784,3635.31,3635.352,3634.538,3636.942,3634.328,3636.46,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-09 20:57:00,2025-09-09 22:02:00,65.0,2025-09-09,2025-09-09,2025,2025,9,9,Tuesday,Tuesday,1257,1322,3626.95,3627.122,3626.631,3626.758,3625.128,3627.619,3625.09,3626.747,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-10 20:57:00,2025-09-10 22:02:00,65.0,2025-09-10,2025-09-10,2025,2025,9,9,Wednesday,Wednesday,1257,1322,3640.509,3640.674,3640.016,3640.016,3643.435,3643.813,3643.377,3643.492,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-11 20:57:00,2025-09-11 22:02:00,65.0,2025-09-11,2025-09-11,2025,2025,9,9,Thursday,Thursday,1257,1322,3633.232,3633.536,3633.176,3633.536,3634.833,3635.623,3634.833,3635.508,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-15 20:57:00,2025-09-15 22:02:00,65.0,2025-09-15,2025-09-15,2025,2025,9,9,Monday,Monday,1257,1322,3678.972,3679.159,3678.635,3679.02,3680.555,3680.605,3679.643,3679.965,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-16 20:57:00,2025-09-16 22:02:00,65.0,2025-09-16,2025-09-16,2025,2025,9,9,Tuesday,Tuesday,1257,1322,3689.866,3689.99,3689.44,3689.947,3691.231,3691.231,3690.309,3690.411,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-17 20:57:00,2025-09-17 22:02:00,65.0,2025-09-17,2025-09-17,2025,2025,9,9,Wednesday,Wednesday,1257,1322,3659.376,3659.677,3659.046,3659.677,3660.131,3660.255,3658.435,3658.468,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-18 20:57:00,2025-09-18 22:02:00,65.0,2025-09-18,2025-09-18,2025,2025,9,9,Thursday,Thursday,1257,1322,3644.576,3644.711,3644.087,3644.38,3643.34,3643.744,3643.037,3643.191,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-22 20:57:00,2025-09-22 22:02:00,65.0,2025-09-22,2025-09-22,2025,2025,9,9,Monday,Monday,1257,1322,3746.449,3747.056,3746.449,3746.967,3746.503,3746.503,3745.772,3746.085,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-23 20:57:00,2025-09-23 22:02:00,65.0,2025-09-23,2025-09-23,2025,2025,9,9,Tuesday,Tuesday,1257,1322,3764.67,3764.67,3763.806,3763.891,3766.672,3767.597,3765.427,3765.652,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-24 20:57:00,2025-09-24 22:02:00,65.0,2025-09-24,2025-09-24,2025,2025,9,9,Wednesday,Wednesday,1257,1322,3736.968,3737.309,3736.338,3736.431,3739.494,3740.508,3739.198,3740.119,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-25 20:57:00,2025-09-25 22:02:00,65.0,2025-09-25,2025-09-25,2025,2025,9,9,Thursday,Thursday,1257,1322,3749.994,3750.202,3749.42,3749.696,3748.251,3748.567,3748.085,3748.085,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-29 20:57:00,2025-09-29 22:02:00,65.0,2025-09-29,2025-09-29,2025,2025,9,9,Monday,Monday,1257,1322,3833.621,3834.025,3833.329,3833.974,3830.346,3831.751,3830.284,3831.751,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-09-30 20:57:00,2025-09-30 22:02:00,65.0,2025-09-30,2025-09-30,2025,2025,9,9,Tuesday,Tuesday,1257,1322,3859.392,3859.417,3858.857,3858.857,3857.224,3860.133,3856.803,3859.636,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-01 20:57:00,2025-10-01 22:02:00,65.0,2025-10-01,2025-10-01,2025,2025,10,10,Wednesday,Wednesday,1257,1322,3863.93,3864.616,3863.846,3864.616,3867.707,3867.766,3861.72,3863.963,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-02 20:57:00,2025-10-02 22:02:00,65.0,2025-10-02,2025-10-02,2025,2025,10,10,Thursday,Thursday,1257,1322,3854.959,3855.426,3854.9,3855.423,3856.811,3857.321,3856.55,3856.934,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-06 20:57:00,2025-10-06 22:02:00,65.0,2025-10-06,2025-10-06,2025,2025,10,10,Monday,Monday,1257,1322,3960.936,3961.158,3960.726,3961.114,3958.919,3961.216,3958.455,3960.781,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-07 20:57:00,2025-10-07 22:02:00,65.0,2025-10-07,2025-10-07,2025,2025,10,10,Tuesday,Tuesday,1257,1322,3984.751,3984.921,3984.316,3984.493,3983.622,3986.488,3983.44,3986.153,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-08 20:57:00,2025-10-08 22:02:00,65.0,2025-10-08,2025-10-08,2025,2025,10,10,Wednesday,Wednesday,1257,1322,4041.003,4041.923,4040.595,4041.764,4036.284,4038.291,4035.154,4035.737,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-09 20:57:00,2025-10-09 22:02:00,65.0,2025-10-09,2025-10-09,2025,2025,10,10,Thursday,Thursday,1257,1322,3975.768,3976.398,3975.436,3976.054,3981.265,3981.298,3976.717,3976.977,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-13 20:57:00,2025-10-13 22:02:00,65.0,2025-10-13,2025-10-13,2025,2025,10,10,Monday,Monday,1257,1322,4111.154,4111.439,4110.81,4111.336,4112.466,4113.844,4112.398,4112.803,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-14 20:57:00,2025-10-14 22:02:00,65.0,2025-10-14,2025-10-14,2025,2025,10,10,Tuesday,Tuesday,1257,1322,4143.527,4143.834,4143.177,4143.662,4143.875,4143.875,4141.607,4143.866,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-15 20:57:00,2025-10-15 22:02:00,65.0,2025-10-15,2025-10-15,2025,2025,10,10,Wednesday,Wednesday,1257,1322,4207.573,4208.398,4207.573,4208.285,4211.948,4212.956,4211.851,4212.242,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-16 20:57:00,2025-10-16 22:02:00,65.0,2025-10-16,2025-10-16,2025,2025,10,10,Thursday,Thursday,1257,1322,4326.607,4329.882,4326.206,4329.323,4345.115,4345.141,4341.106,4344.782,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-20 20:57:00,2025-10-20 22:02:00,65.0,2025-10-20,2025-10-20,2025,2025,10,10,Monday,Monday,1257,1322,4356.587,4357.038,4355.91,4356.042,4364.452,4366.128,4363.041,4365.655,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-21 20:57:00,2025-10-21 22:02:00,65.0,2025-10-21,2025-10-21,2025,2025,10,10,Tuesday,Tuesday,1257,1322,4126.311,4126.679,4125.044,4125.337,4132.096,4132.322,4129.301,4129.301,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-22 20:57:00,2025-10-22 22:02:00,65.0,2025-10-22,2025-10-22,2025,2025,10,10,Wednesday,Wednesday,1257,1322,4099.585,4101.017,4098.033,4098.347,4106.302,4112.268,4106.302,4109.252,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-23 20:57:00,2025-10-23 22:02:00,65.0,2025-10-23,2025-10-23,2025,2025,10,10,Thursday,Thursday,1257,1322,4125.004,4125.967,4124.124,4125.56,4131.889,4131.923,4128.931,4129.452,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-27 20:57:00,2025-10-27 22:02:00,65.0,2025-10-27,2025-10-27,2025,2025,10,10,Monday,Monday,1257,1322,3981.678,3983.456,3981.521,3982.549,3986.884,3992.985,3985.47,3992.519,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
2025-10-28 20:57:00,2025-10-28 22:02:00,65.0,2025-10-28,2025-10-28,2025,2025,10,10,Tuesday,Tuesday,1257,1322,3951.273,3952.37,3951.273,3952.221,3957.342,3961.222,3956.94,3958.379,P30_C35_D64,20:57,22:02,20:57,22:01,0,1
